zone,forecast_hour,rank,patch_y,patch_x,attention,attention_norm
NEMA_BOST,7,8,6,0,0.01629582978785038,0.017489460016196463
NEMA_BOST,8,1,4,0,0.025085901841521263,0.027089703364775074
NEMA_BOST,8,2,2,0,0.02472647838294506,0.026701570024515606
NEMA_BOST,8,3,3,0,0.024620788171887398,0.02658743753351727
NEMA_BOST,8,4,5,0,0.021916037425398827,0.0236666378006269
NEMA_BOST,8,5,1,0,0.019173115491867065,0.020704617858050074
NEMA_BOST,8,6,4,1,0.01777533069252968,0.019195181369736636
NEMA_BOST,8,7,6,0,0.0159202478826046,0.017191919005264417
NEMA_BOST,8,8,0,0,0.01588747464120388,0.017156527916139683
NEMA_BOST,9,1,4,0,0.02507656253874302,0.027207222030348286
NEMA_BOST,9,2,2,0,0.02439597062766552,0.026468802830821397
NEMA_BOST,9,3,3,0,0.024389522150158882,0.026461806450874596
NEMA_BOST,9,4,5,0,0.02160344272851944,0.023439004529693566
NEMA_BOST,9,5,1,0,0.01857822947204113,0.020156750487458155
NEMA_BOST,9,6,4,1,0.018055716529488564,0.019589841621069685
NEMA_BOST,9,7,6,0,0.015748405829072,0.017086487565973644
NEMA_BOST,9,8,0,0,0.015199000015854836,0.016490400844682826
NEMA_BOST,10,1,4,0,0.025282111018896103,0.027536169479829363
NEMA_BOST,10,2,3,0,0.024328026920557022,0.02649702281164808
NEMA_BOST,10,3,2,0,0.02414759248495102,0.02630050151660548
NEMA_BOST,10,4,5,0,0.02194450981914997,0.023901000240061337
NEMA_BOST,10,5,4,1,0.018463654443621635,0.02010980481798268
NEMA_BOST,10,6,1,0,0.018001075834035873,0.01960598442965446
NEMA_BOST,10,7,6,0,0.01591520756483078,0.017334147946913722
NEMA_BOST,10,8,7,0,0.014915245585143566,0.016245033097070972
NEMA_BOST,11,1,4,0,0.025959176942706108,0.02842132755435025
NEMA_BOST,11,2,3,0,0.024690216407179832,0.027032009891724218
NEMA_BOST,11,3,2,0,0.024266274645924568,0.026567858517156488
NEMA_BOST,11,4,5,0,0.02320774644613266,0.025408932070520605
NEMA_BOST,11,5,4,1,0.019050005823373795,0.02085684213383791
NEMA_BOST,11,6,1,0,0.01775369793176651,0.019437583299862754
NEMA_BOST,11,7,6,0,0.016308316960930824,0.017855112249119825
NEMA_BOST,11,8,7,0,0.015094638802111149,0.016526320331968276
NEMA_BOST,12,1,4,0,0.0271042101085186,0.029886064056014797
NEMA_BOST,12,2,3,0,0.02547270990908146,0.02808711403044461
NEMA_BOST,12,3,5,0,0.025188392028212547,0.027773615043907157
NEMA_BOST,12,4,2,0,0.02479659579694271,0.027341606613565356
NEMA_BOST,12,5,4,1,0.01984819583594799,0.021885325186548617
NEMA_BOST,12,6,1,0,0.018028566613793373,0.019878937423401164
NEMA_BOST,12,7,6,0,0.016609633341431618,0.01831437123611035
NEMA_BOST,12,8,7,0,0.01507699117064476,0.016624425581627335
NEMA_BOST,13,1,4,0,0.028433237224817276,0.03153742247743025
NEMA_BOST,13,2,5,0,0.027106942608952522,0.030066330272932366
NEMA_BOST,13,3,3,0,0.026418425142765045,0.029302644237376357
NEMA_BOST,13,4,2,0,0.025515291839838028,0.028300911782410378
NEMA_BOST,13,5,4,1,0.020869199186563492,0.023147584156820406
NEMA_BOST,13,6,1,0,0.018823642283678055,0.02087870454463139
NEMA_BOST,13,7,6,0,0.016466578468680382,0.018264309400241607
NEMA_BOST,13,8,0,0,0.015165719203650951,0.016821429439000182
NEMA_BOST,14,1,4,0,0.029682517051696777,0.03295230676040825
NEMA_BOST,14,2,5,0,0.028103772550821304,0.03119964969973683
NEMA_BOST,14,3,3,0,0.02724972367286682,0.03025151984384478
NEMA_BOST,14,4,2,0,0.026172645390033722,0.029055791937108475
NEMA_BOST,14,5,4,1,0.022057736292481422,0.024487589495328463
NEMA_BOST,14,6,1,0,0.019817886874079704,0.02200100100946162
NEMA_BOST,14,7,0,0,0.015971332788467407,0.0177307152389241
NEMA_BOST,14,8,6,0,0.01583225093781948,0.017576312302024458
NEMA_BOST,15,1,4,0,0.03075307607650757,0.03399006383506498
NEMA_BOST,15,2,5,0,0.028040556237101555,0.03099203130440306
NEMA_BOST,15,3,3,0,0.02783469296991825,0.030764499412131614
NEMA_BOST,15,4,2,0,0.02670263685286045,0.02951328605097245
NEMA_BOST,15,5,4,1,0.023164505138993263,0.025602739915293955
NEMA_BOST,15,6,1,0,0.02053123153746128,0.022692294872703987
NEMA_BOST,15,7,0,0,0.016242705285549164,0.01795236964707112
NEMA_BOST,15,8,4,2,0.01618773117661476,0.017891609108277945
NEMA_BOST,16,1,4,0,0.03156609088182449,0.03465881325052488
NEMA_BOST,16,2,3,0,0.028181420639157295,0.030942526229291077
NEMA_BOST,16,3,5,0,0.027533285319805145,0.03023088914129708
NEMA_BOST,16,4,2,0,0.02717747539281845,0.02984021834654196
NEMA_BOST,16,5,4,1,0.023898843675851822,0.026240359091843322
NEMA_BOST,16,6,1,0,0.020894311368465424,0.022941454436948817
NEMA_BOST,16,7,3,1,0.01654243841767311,0.018163201961652026
NEMA_BOST,16,8,4,2,0.016452861949801445,0.01806484914111341
NEMA_BOST,17,1,4,0,0.03201581537723541,0.03494727877896773
NEMA_BOST,17,2,3,0,0.028344083577394485,0.030939352280807055
NEMA_BOST,17,3,2,0,0.02768545225262642,0.03022041471048371
NEMA_BOST,17,4,5,0,0.027206093072891235,0.029697163976679992
NEMA_BOST,17,5,4,1,0.02422178164124489,0.026439600102821502
NEMA_BOST,17,6,1,0,0.02125597931444645,0.02320224008257247
NEMA_BOST,17,7,3,1,0.016754580661654472,0.01828867996358683
NEMA_BOST,17,8,4,2,0.01638738065958023,0.017887858035770164
NEMA_BOST,18,1,4,0,0.03207965940237045,0.03486219934369371
NEMA_BOST,18,2,3,0,0.028338799253106117,0.03079686278245527
NEMA_BOST,18,3,2,0,0.028227798640727997,0.030676234148981928
NEMA_BOST,18,4,5,0,0.027245189994573593,0.029608395551651293
NEMA_BOST,18,5,4,1,0.024214468896389008,0.02631479440225
NEMA_BOST,18,6,1,0,0.02187650091946125,0.02377403470625382
NEMA_BOST,18,7,3,1,0.01664888858795166,0.018092987382566456
NEMA_BOST,18,8,0,0,0.01652502454817295,0.017958379567934814
NEMA_BOST,19,1,4,0,0.0319485142827034,0.034588125809806886
NEMA_BOST,19,2,2,0,0.02875102311372757,0.031126455390655103
NEMA_BOST,19,3,3,0,0.028265511617064476,0.030600830550010095
NEMA_BOST,19,4,5,0,0.027450812980532646,0.029718820867553696
NEMA_BOST,19,5,4,1,0.02405945397913456,0.02604726510228033
NEMA_BOST,19,6,1,0,0.022739142179489136,0.02461786809714222
NEMA_BOST,19,7,0,0,0.017446426674723625,0.018887864249875538
NEMA_BOST,19,8,2,1,0.01658029295504093,0.01795016987700387
NEMA_BOST,20,1,4,0,0.03191625699400902,0.03440986690229526
NEMA_BOST,20,2,2,0,0.029227064922451973,0.03151056886511141
NEMA_BOST,20,3,3,0,0.02832099050283432,0.030533703056928752
NEMA_BOST,20,4,5,0,0.027518970891833305,0.029669021835921044
NEMA_BOST,20,5,4,1,0.024060077965259552,0.025939886390776757
NEMA_BOST,20,6,1,0,0.023615622892975807,0.02546070614466568
NEMA_BOST,20,7,0,0,0.018468130379915237,0.0199110412109542
NEMA_BOST,20,8,2,1,0.01680675521492958,0.01811986318175528
NEMA_BOST,21,1,4,0,0.03203121945261955,0.034358512017033105
NEMA_BOST,21,2,2,0,0.02958546206355095,0.03173505321405616
NEMA_BOST,21,3,3,0,0.028551669791340828,0.030626148688570085
NEMA_BOST,21,4,5,0,0.02730146236717701,0.02928510493372785
NEMA_BOST,21,5,4,1,0.024417316541075706,0.026191405701590956
NEMA_BOST,21,6,1,0,0.024187525734305382,0.02594491898236066
NEMA_BOST,21,7,0,0,0.01915108598768711,0.020542546593347685
NEMA_BOST,21,8,2,1,0.017014801502227783,0.018251046069178507
NEMA_BOST,22,1,4,0,0.031810857355594635,0.0339125199586548
NEMA_BOST,22,2,2,0,0.029559243470430374,0.03151214765915159
NEMA_BOST,22,3,3,0,0.0286201573908329,0.030511018545866526
NEMA_BOST,22,4,5,0,0.026783041656017303,0.02855252923742493
NEMA_BOST,22,5,4,1,0.024941498413681984,0.026589319907279703
NEMA_BOST,22,6,1,0,0.024135155603289604,0.0257297040740667
NEMA_BOST,22,7,0,0,0.01919103041291237,0.02045893308155625
NEMA_BOST,22,8,2,1,0.0171144250780344,0.018245131703049464
NEMA_BOST,23,1,4,0,0.03066333942115307,0.0324556768748561
NEMA_BOST,23,2,2,0,0.02879863604903221,0.030481977621758468
NEMA_BOST,23,3,3,0,0.02803954854607582,0.029678519838595475
NEMA_BOST,23,4,5,0,0.025969482958316803,0.027487454511258103
NEMA_BOST,23,5,4,1,0.025003178045153618,0.026464667019215564
NEMA_BOST,23,6,1,0,0.023259082809090614,0.024618625704433416
NEMA_BOST,23,7,0,0,0.018539540469646454,0.019623216070069394
NEMA_BOST,23,8,3,1,0.01699013262987137,0.017983242044265196
NEMA_BOST,24,1,4,0,0.028440771624445915,0.029866326745877452
NEMA_BOST,24,2,2,0,0.027109412476420403,0.028468235025438146
NEMA_BOST,24,3,3,0,0.026529481634497643,0.02785923593625769
NEMA_BOST,24,4,5,0,0.02471005730330944,0.025948615427004013
NEMA_BOST,24,5,4,1,0.02392922155559063,0.025128641345984828
NEMA_BOST,24,6,1,0,0.021615279838442802,0.022698716437201692
NEMA_BOST,24,7,0,0,0.017384279519319534,0.018255642962914084
NEMA_BOST,24,8,3,1,0.016730735078454018,0.017569340492939466
